9087-6-1,'Licence to work with asbestos (England, Wales & Scotland)',true,true,true,false
9088-7-1,'NLA business licence (All UK)',true,true,true,true
9089-7-1,'Greenhouse gas emissions permit (All UK)',true,true,true,true
9090-4-1,'Pollution Prevention and Control Permit Part C (Northern Ireland)',false,false,false,true
521-3-1,'Skip permit (Scotland)',false,true,false,false
695-5-1,'Skip operators licence (England & Wales)',true,false,true,false
1278-4-1,'Waste packaging registration (Northern Ireland)',false,false,false,true
1278-3-1,'Packaging waste registration (England, Scotland & Wales)',true,true,true,false
1239-7-1,'MOT testing authorisation (All UK)',true,true,true,true
9091-5-1,'Registration of independent health care service (England & Wales)',true,false,true,false
1334-4-1,'Day care settings registration (Northern Ireland)',false,false,false,true
9092-3-1,'Care at home services registration (Scotland)',false,true,false,false
9093-2-1,'Children's day care provider registration (Wales)',false,false,true,false
1204-1-1,'Registration of domiciliary care agencies (England)',true,false,false,false
9094-7-1,'Temporary export licence for cultural goods (All UK)',true,true,true,true
9095-7-1,'TV dealer notifications (All UK)',true,true,true,true
898-5-1,'House in multiple occupation (HMO) licence (England & Wales)',true,false,true,false
9096-7-1,'Registration of beer brewer or beer packager (All UK)',true,true,true,true
9097-7-1,'Wine producer's licence (All UK)',true,true,true,true
9098-5-1,'Child work permit (England & Wales)',true,false,true,false
9099-7-1,'Door supervisor licence (All UK)',true,true,true,true
1180-4-1,'Meat plant approval (Northern Ireland)',false,false,false,true
9100-7-1,'Orthotist registration (All UK)',true,true,true,true
9101-7-1,'Hemp growing licence (All UK)',true,true,true,true
9102-7-1,'Human fertilisation and embryology licence (All UK)',true,true,true,true
1165-6-1,'Adventure activities licence (England, Scotland and Wales)',true,true,true,false
9103-7-1,'Registration of goat holdings (All UK)',true,true,true,true
9104-4-1,'Artificial reproduction of animals licence (Northern Ireland)',false,false,false,true
9105-7-1,'End-of-life vehicles producer registration (All UK)',true,true,true,true
1231-4-1,'Wildlife licence (Northern Ireland)',false,false,false,true
9106-3-1,'Bookmaker's premises licence (Scotland)',false,true,false,false
1225-3-1,'Authorisation to act as an insolvency practitioner (England, Scotland & Wales)',true,true,true,false
1184-7-3,'Statutory auditor (All UK)',true,true,true,true
1225-4-1,'Insolvency practitioner authorisation (Northern Ireland)',false,false,false,true
9107-7-1,'Collective worship music reproduction licence (All UK)',true,true,true,true
9108-7-1,'Collective worship copyright licence (All UK)',true,true,true,true
9109-3-1,'Authorisation to use university in an institution's title (Scotland)',false,true,false,false
1309-1-1,'Adoption support agency registration (England)',true,false,false,false
1311-1-1,'Voluntary adoption agency registration (England)',true,false,false,false
1310-1-1,'Independent fostering service registration (England)',true,false,false,false
1348-5-1,'Consent for leaflet distribution (England & Wales)',true,false,true,false
1163-6-1,'Working as an actuary',true,true,true,true
9110-3-1,'Food irradiation licence (Scotland)',false,true,false,false
9111-4-1,'Collect or produce forest reproductive material licence (Northern Ireland)',false,false,false,true
9112-3-1,'Pig holding registration and movement notification (Scotland)',false,true,false,false
679-4-1,'Market operator licence (Northern Ireland)',false,false,false,true
9113-1-1,'Seed marketing licence (England)',true,false,false,false
810-4-1,'Petroleum licence (Northern Ireland)',false,false,false,true
810-6-1,'Petrol licence (England, Scotland & Wales)',true,true,true,false
1333-6-1,'New Marina Application (England, Scotland & Wales)',true,true,true,false
9114-5-1,'Flood defence consent (England & Wales)',true,false,true,false
898-4-1,'House in multiple occupation registration (Northern Ireland)',false,false,false,true
1259-5-1,'Social landlord registration (Wales)',false,false,true,false
9115-2-1,'Heather and grass burning licence (Wales)',false,false,true,false
1265-5-1,'Water supply licence (England & Wales)',true,false,true,false
1260-3-1,'Solicitor's practising certificate (Scotland)',false,true,false,false
1349-3-1,'Approval of a centre to offer SQA qualifications (Scotland)',false,true,false,false
9116-1-1,'Classification of bovine carcases licence (England)',true,false,false,false
1173-4-1,'Animal by-product approval (Northern Ireland)',false,false,false,true
9117-3-1,'Animal movement licence (Scotland)',false,true,false,false
9118-3-1,'Livestock transport authorisation (Scotland)',false,true,false,false
9119-1-1,'Animal movement licence (England)',true,false,false,false
1168-7-1,'Air travel organiser's licence (All UK)',true,true,true,true
379-1-1,'Auction premises registration (England & Wales)',true,false,true,false
9120-7-1,'Fishing vessel registration (All UK)',true,true,true,true
9121-7-1,'Commercial Inland Fishing Licence (all UK)',true,true,true,true
9122-5-1,'Seabed lease (England & Wales)',true,false,true,false
9123-6-1,'Voluntary registration as state-registered hairdresser (England, Scotland & Wales)',true,true,true,false
9124-7-1,'Boatmaster's licence (All UK)',true,true,true,true
9125-3-1,'Charitable collection and sale licence (Scotland)',false,true,false,false
9126-5-1,'Live fish and shellfish importer authorisation (England & Wales)',true,false,true,false
9127-3-1,'Licence to import live crustaceans (Scotland)',false,true,false,false
9128-7-1,'Licence to manufacture, assemble or import medicines for human use (All UK)',true,true,true,true
9129-7-1,'Manufacturing authorisation for veterinary medicines (All UK)',true,true,true,true
